Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","220","Trinidad and Tobago","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","730.005","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","222","Tunisia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","11565.201","X","International reliable sources",""
"OA","Annual population","222","Tunisia","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","5732.044","X","International reliable sources",""
"OA","Annual population","222","Tunisia","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","5833.159","X","International reliable sources",""
"OA","Annual population","222","Tunisia","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3620.748","X","International reliable sources",""
"OA","Annual population","222","Tunisia","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","8038.426","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","223","Türkiye","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","82340.088","X","International reliable sources",""
"OA","Annual population","223","Türkiye","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","40611.933","X","International reliable sources",""
"OA","Annual population","223","Türkiye","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","41728.157","X","International reliable sources",""
"OA","Annual population","223","Türkiye","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","20362.183","X","International reliable sources",""
"OA","Annual population","223","Türkiye","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","61554.688","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","213","Turkmenistan","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","5850.901","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","2880.941","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2969.961","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2832.499","X","International reliable sources",""
"OA","Annual population","213","Turkmenistan","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3018.967","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","224","Turks and Caicos Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","37.665","X","International reliable sources",""
"OA","Annual population","224","Turks and Caicos Islands","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2.482","X","International reliable sources",""
"OA","Annual population","224","Turks and Caicos Islands","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","33.481","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","227","Tuvalu","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","11.508","X","International reliable sources",""
"OA","Annual population","227","Tuvalu","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","4.245","X","International reliable sources",""
"OA","Annual population","227","Tuvalu","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","7.042","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","226","Uganda","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","42729.036","X","International reliable sources",""
"OA","Annual population","226","Uganda","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","21032.905","X","International reliable sources",""
"OA","Annual population","226","Uganda","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","21696.127","X","International reliable sources",""
"OA","Annual population","226","Uganda","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","33745.48","X","International reliable sources",""
"OA","Annual population","226","Uganda","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","10525.083","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","230","Ukraine","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","44246.156","X","International reliable sources",""
"OA","Annual population","230","Ukraine","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","20491.391","X","International reliable sources",""
"OA","Annual population","230","Ukraine","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","23754.767","X","International reliable sources",""
"OA","Annual population","230","Ukraine","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","13487.744","X","International reliable sources",""
"OA","Annual population","230","Ukraine","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","30521.47","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","225","United Arab Emirates","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","9630.959","X","International reliable sources",""
"OA","Annual population","225","United Arab Emirates","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","6680.357","X","International reliable sources",""
"OA","Annual population","225","United Arab Emirates","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2950.609","X","International reliable sources",""
